cod_ocorrencia;cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao
1875;110;3;2004;2004m03;30;7;Teresópolis;3305802;Interior
1876;111;3;2004;2004m03;11;7;Sumidouro;3305703;Interior
1877;112;3;2004;2004m03;11;7;Carmo;3301207;Interior
1878;118;3;2004;2004m03;25;4;Araruama;3300209;Interior
1879;119;3;2004;2004m03;35;4;Rio Bonito;3304300;Interior
1880;120;3;2004;2004m03;35;4;Silva Jardim;3305604;Interior
1881;121;3;2004;2004m03;32;6;Casimiro de Abreu;3301306;Interior
1882;122;3;2004;2004m03;32;6;Conceição de Macabú;3301405;Interior
1883;123;3;2004;2004m03;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior
1884;124;3;2004;2004m03;25;4;Saquarema;3305505;Interior
1885;125;3;2004;2004m03;25;4;São Pedro da Aldeia;3305208;Interior
1886;126;3;2004;2004m03;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior
1887;127;3;2004;2004m03;25;4;Armação dos Búzios;3300233;Interior
1888;128;3;2004;2004m03;32;6;Rio das Ostras;3304524;Interior
1889;129;3;2004;2004m03;25;4;Iguaba Grande;3301876;Interior
1890;134;3;2004;2004m03;8;6;Campos dos Goytacazes;3301009;Interior
1891;135;3;2004;2004m03;36;6;Itaocara;3302106;Interior
1892;136;3;2004;2004m03;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
1893;137;3;2004;2004m03;36;6;Miracema;3303005;Interior
1894;138;3;2004;2004m03;29;6;Laje do Muriaé;3302304;Interior
1895;139;3;2004;2004m03;29;6;Porciúncula;3304102;Interior
1896;140;3;2004;2004m03;29;6;"Natividade;Varre-Sai";9999997;Interior
1897;141;3;2004;2004m03;8;6;São Fidélis;3304805;Interior
1898;142;3;2004;2004m03;36;6;Cambuci;3300902;Interior
1899;143;3;2004;2004m03;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior
1900;144;3;2004;2004m03;29;6;Bom Jesus de Itabapoana;3300605;Interior
1901;145;3;2004;2004m03;8;6;São João da Barra;3305000;Interior
1902;146;3;2004;2004m03;8;6;Campos dos Goytacazes;3301009;Interior
1903;147;3;2004;2004m03;8;6;São Francisco de Itabapoana;3304755;Interior
1904;151;3;2004;2004m03;11;7;Nova Friburgo;3303401;Interior
1905;152;3;2004;2004m03;11;7;Duas Barras;3301603;Interior
1906;153;3;2004;2004m03;11;7;Cantagalo;3301108;Interior
1907;154;3;2004;2004m03;11;7;"Cordeiro;Macuco";9999998;Interior
1908;155;3;2004;2004m03;36;6;São Sebastião do Alto;3305307;Interior
1909;156;3;2004;2004m03;11;7;Santa Maria Madalena;3304607;Interior
1910;157;3;2004;2004m03;11;7;Trajano de Morais;3305901;Interior
1911;158;3;2004;2004m03;11;7;Bom Jardim;3300506;Interior
1912;159;3;2004;2004m03;35;4;Cachoeiras de Macacu;3300803;Interior
1913;165;3;2004;2004m03;33;5;Mangaratiba;3302601;Interior
1914;166;3;2004;2004m03;33;5;Angra dos Reis;3300100;Interior
1915;167;3;2004;2004m03;33;5;Paraty;3303807;Interior
1916;168;3;2004;2004m03;10;5;Rio Claro;3304409;Interior
1917;1;4;2004;2004m04;5;1;Rio de Janeiro;3304557;Capital
1918;4;4;2004;2004m04;5;1;Rio de Janeiro;3304557;Capital
1919;5;4;2004;2004m04;13;1;Rio de Janeiro;3304557;Capital
1920;6;4;2004;2004m04;1;1;Rio de Janeiro;3304557;Capital
1921;7;4;2004;2004m04;1;1;Rio de Janeiro;3304557;Capital
1922;9;4;2004;2004m04;2;1;Rio de Janeiro;3304557;Capital
1923;10;4;2004;2004m04;2;1;Rio de Janeiro;3304557;Capital
1924;12;4;2004;2004m04;19;1;Rio de Janeiro;3304557;Capital
1925;13;4;2004;2004m04;19;1;Rio de Janeiro;3304557;Capital
1926;14;4;2004;2004m04;23;1;Rio de Janeiro;3304557;Capital
1927;15;4;2004;2004m04;23;1;Rio de Janeiro;3304557;Capital
1928;16;4;2004;2004m04;31;2;Rio de Janeiro;3304557;Capital
1929;17;4;2004;2004m04;4;1;Rio de Janeiro;3304557;Capital
1930;18;4;2004;2004m04;6;1;Rio de Janeiro;3304557;Capital
1931;19;4;2004;2004m04;6;1;Rio de Janeiro;3304557;Capital
1932;20;4;2004;2004m04;6;1;Rio de Janeiro;3304557;Capital
1933;21;4;2004;2004m04;22;1;Rio de Janeiro;3304557;Capital
1934;22;4;2004;2004m04;16;1;Rio de Janeiro;3304557;Capital
1935;23;4;2004;2004m04;3;1;Rio de Janeiro;3304557;Capital
1936;24;4;2004;2004m04;3;1;Rio de Janeiro;3304557;Capital
1937;25;4;2004;2004m04;3;1;Rio de Janeiro;3304557;Capital
1938;26;4;2004;2004m04;3;1;Rio de Janeiro;3304557;Capital
1939;27;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1940;28;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1941;29;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1942;30;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1943;31;4;2004;2004m04;14;2;Rio de Janeiro;3304557;Capital
1944;32;4;2004;2004m04;18;2;Rio de Janeiro;3304557;Capital
1945;33;4;2004;2004m04;14;2;Rio de Janeiro;3304557;Capital
1946;34;4;2004;2004m04;14;2;Rio de Janeiro;3304557;Capital
1947;35;4;2004;2004m04;39;2;Rio de Janeiro;3304557;Capital
1948;36;4;2004;2004m04;27;2;Rio de Janeiro;3304557;Capital
1949;37;4;2004;2004m04;17;1;Rio de Janeiro;3304557;Capital
1950;38;4;2004;2004m04;16;1;Rio de Janeiro;3304557;Capital
1951;39;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1952;40;4;2004;2004m04;9;2;Rio de Janeiro;3304557;Capital
1953;41;4;2004;2004m04;18;2;Rio de Janeiro;3304557;Capital
1954;43;4;2004;2004m04;39;2;Rio de Janeiro;3304557;Capital
1955;44;4;2004;2004m04;3;1;Rio de Janeiro;3304557;Capital
1956;48;4;2004;2004m04;24;3;Seropédica;3305554;Baixada Fluminense
1957;50;4;2004;2004m04;24;3;Itaguaí;3302007;Baixada Fluminense
1958;51;4;2004;2004m04;24;3;Paracambi;3303609;Baixada Fluminense
1959;52;4;2004;2004m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
1960;53;4;2004;2004m04;20;3;Mesquita;3302858;Baixada Fluminense
1961;54;4;2004;2004m04;20;3;Belford Roxo;3300456;Baixada Fluminense
1962;55;4;2004;2004m04;24;3;Queimados;3304144;Baixada Fluminense
1963;56;4;2004;2004m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
1964;57;4;2004;2004m04;20;3;Nilópolis;3303203;Baixada Fluminense
1965;58;4;2004;2004m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
1966;59;4;2004;2004m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
1967;60;4;2004;2004m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
1968;61;4;2004;2004m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
1969;62;4;2004;2004m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
1970;63;4;2004;2004m04;24;3;Japeri;3302270;Baixada Fluminense
1971;64;4;2004;2004m04;21;3;São João de Meriti;3305109;Baixada Fluminense
1972;65;4;2004;2004m04;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense
1973;66;4;2004;2004m04;34;3;Magé;3302502;Baixada Fluminense
1974;71;4;2004;2004m04;35;4;"Itaboraí;Tanguá";9999983;Interior
1975;72;4;2004;2004m04;7;4;São Gonçalo;3304904;Grande Niterói
1976;73;4;2004;2004m04;7;4;São Gonçalo;3304904;Grande Niterói
1977;74;4;2004;2004m04;7;4;São Gonçalo;3304904;Grande Niterói
1978;75;4;2004;2004m04;7;4;São Gonçalo;3304904;Grande Niterói
1979;76;4;2004;2004m04;12;4;Niterói;3303302;Grande Niterói
1980;77;4;2004;2004m04;12;4;Niterói;3303302;Grande Niterói
1981;78;4;2004;2004m04;12;4;Niterói;3303302;Grande Niterói
1982;79;4;2004;2004m04;12;4;Niterói;3303302;Grande Niterói
1983;81;4;2004;2004m04;12;4;Niterói;3303302;Grande Niterói
1984;82;4;2004;2004m04;12;4;Maricá;3302700;Grande Niterói
1985;88;4;2004;2004m04;10;5;Barra do Pirai;3300308;Interior
1986;89;4;2004;2004m04;37;5;Resende;3304201;Interior
1987;90;4;2004;2004m04;28;5;Barra Mansa;3300407;Interior
1988;91;4;2004;2004m04;10;5;Valença;3306107;Interior
1989;92;4;2004;2004m04;10;5;Rio das Flores;3304508;Interior
1990;93;4;2004;2004m04;28;5;Volta Redonda;3306305;Interior
1991;94;4;2004;2004m04;10;5;Piraí;3304003;Interior
1992;95;4;2004;2004m04;10;5;Vassouras;3306206;Interior
1993;96;4;2004;2004m04;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
1994;97;4;2004;2004m04;10;5;Mendes;3302809;Interior
1995;98;4;2004;2004m04;10;5;Engenheiro Paulo de Frontin;3301801;Interior
1996;99;4;2004;2004m04;37;5;Itatiaia;3302254;Interior
1997;100;4;2004;2004m04;28;5;"Porto Real;Quatis";9999992;Interior
1998;101;4;2004;2004m04;10;5;Pinheiral;3303955;Interior
1999;104;4;2004;2004m04;30;7;São José do Vale do Rio Preto;3305158;Interior
2000;105;4;2004;2004m04;26;7;Petrópolis;3303906;Interior
2001;106;4;2004;2004m04;26;7;Petrópolis;3303906;Interior
2002;107;4;2004;2004m04;38;7;Paraíba do Sul;3303708;Interior
2003;108;4;2004;2004m04;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
2004;109;4;2004;2004m04;38;7;Sapucaia;3305406;Interior
2005;110;4;2004;2004m04;30;7;Teresópolis;3305802;Interior
2006;111;4;2004;2004m04;11;7;Sumidouro;3305703;Interior
2007;112;4;2004;2004m04;11;7;Carmo;3301207;Interior
2008;118;4;2004;2004m04;25;4;Araruama;3300209;Interior
2009;119;4;2004;2004m04;35;4;Rio Bonito;3304300;Interior
2010;120;4;2004;2004m04;35;4;Silva Jardim;3305604;Interior
2011;121;4;2004;2004m04;32;6;Casimiro de Abreu;3301306;Interior
2012;122;4;2004;2004m04;32;6;Conceição de Macabú;3301405;Interior
2013;123;4;2004;2004m04;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior
2014;124;4;2004;2004m04;25;4;Saquarema;3305505;Interior
2015;125;4;2004;2004m04;25;4;São Pedro da Aldeia;3305208;Interior
2016;126;4;2004;2004m04;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior
2017;127;4;2004;2004m04;25;4;Armação dos Búzios;3300233;Interior
2018;128;4;2004;2004m04;32;6;Rio das Ostras;3304524;Interior
2019;129;4;2004;2004m04;25;4;Iguaba Grande;3301876;Interior
2020;134;4;2004;2004m04;8;6;Campos dos Goytacazes;3301009;Interior
2021;135;4;2004;2004m04;36;6;Itaocara;3302106;Interior
2022;136;4;2004;2004m04;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
2023;137;4;2004;2004m04;36;6;Miracema;3303005;Interior
2024;138;4;2004;2004m04;29;6;Laje do Muriaé;3302304;Interior
2025;139;4;2004;2004m04;29;6;Porciúncula;3304102;Interior
2026;140;4;2004;2004m04;29;6;"Natividade;Varre-Sai";9999997;Interior
2027;141;4;2004;2004m04;8;6;São Fidélis;3304805;Interior
2028;142;4;2004;2004m04;36;6;Cambuci;3300902;Interior
2029;143;4;2004;2004m04;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior
2030;144;4;2004;2004m04;29;6;Bom Jesus de Itabapoana;3300605;Interior
2031;145;4;2004;2004m04;8;6;São João da Barra;3305000;Interior
2032;146;4;2004;2004m04;8;6;Campos dos Goytacazes;3301009;Interior
2033;147;4;2004;2004m04;8;6;São Francisco de Itabapoana;3304755;Interior
2034;151;4;2004;2004m04;11;7;Nova Friburgo;3303401;Interior
2035;152;4;2004;2004m04;11;7;Duas Barras;3301603;Interior
2036;153;4;2004;2004m04;11;7;Cantagalo;3301108;Interior
2037;154;4;2004;2004m04;11;7;"Cordeiro;Macuco";9999998;Interior
2038;155;4;2004;2004m04;36;6;São Sebastião do Alto;3305307;Interior
2039;156;4;2004;2004m04;11;7;Santa Maria Madalena;3304607;Interior
2040;157;4;2004;2004m04;11;7;Trajano de Morais;3305901;Interior
2041;158;4;2004;2004m04;11;7;Bom Jardim;3300506;Interior
2042;159;4;2004;2004m04;35;4;Cachoeiras de Macacu;3300803;Interior
2043;165;4;2004;2004m04;33;5;Mangaratiba;3302601;Interior
2044;166;4;2004;2004m04;33;5;Angra dos Reis;3300100;Interior
2045;167;4;2004;2004m04;33;5;Paraty;3303807;Interior
2046;168;4;2004;2004m04;10;5;Rio Claro;3304409;Interior
2047;1;5;2004;2004m05;5;1;Rio de Janeiro;3304557;Capital
2048;4;5;2004;2004m05;5;1;Rio de Janeiro;3304557;Capital
2049;5;5;2004;2004m05;13;1;Rio de Janeiro;3304557;Capital
2050;6;5;2004;2004m05;1;1;Rio de Janeiro;3304557;Capital
2051;7;5;2004;2004m05;1;1;Rio de Janeiro;3304557;Capital
2052;9;5;2004;2004m05;2;1;Rio de Janeiro;3304557;Capital
2053;10;5;2004;2004m05;2;1;Rio de Janeiro;3304557;Capital
2054;12;5;2004;2004m05;19;1;Rio de Janeiro;3304557;Capital
2055;13;5;2004;2004m05;19;1;Rio de Janeiro;3304557;Capital
2056;14;5;2004;2004m05;23;1;Rio de Janeiro;3304557;Capital
2057;15;5;2004;2004m05;23;1;Rio de Janeiro;3304557;Capital
2058;16;5;2004;2004m05;31;2;Rio de Janeiro;3304557;Capital
2059;17;5;2004;2004m05;4;1;Rio de Janeiro;3304557;Capital
2060;18;5;2004;2004m05;6;1;Rio de Janeiro;3304557;Capital
2061;19;5;2004;2004m05;6;1;Rio de Janeiro;3304557;Capital
2062;20;5;2004;2004m05;6;1;Rio de Janeiro;3304557;Capital
2063;21;5;2004;2004m05;22;1;Rio de Janeiro;3304557;Capital
2064;22;5;2004;2004m05;16;1;Rio de Janeiro;3304557;Capital
2065;23;5;2004;2004m05;3;1;Rio de Janeiro;3304557;Capital
2066;24;5;2004;2004m05;3;1;Rio de Janeiro;3304557;Capital
2067;25;5;2004;2004m05;3;1;Rio de Janeiro;3304557;Capital
2068;26;5;2004;2004m05;3;1;Rio de Janeiro;3304557;Capital
2069;27;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2070;28;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2071;29;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2072;30;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2073;31;5;2004;2004m05;14;2;Rio de Janeiro;3304557;Capital
2074;32;5;2004;2004m05;18;2;Rio de Janeiro;3304557;Capital
2075;33;5;2004;2004m05;14;2;Rio de Janeiro;3304557;Capital
2076;34;5;2004;2004m05;14;2;Rio de Janeiro;3304557;Capital
2077;35;5;2004;2004m05;39;2;Rio de Janeiro;3304557;Capital
2078;36;5;2004;2004m05;27;2;Rio de Janeiro;3304557;Capital
2079;37;5;2004;2004m05;17;1;Rio de Janeiro;3304557;Capital
2080;38;5;2004;2004m05;16;1;Rio de Janeiro;3304557;Capital
2081;39;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2082;40;5;2004;2004m05;9;2;Rio de Janeiro;3304557;Capital
2083;41;5;2004;2004m05;18;2;Rio de Janeiro;3304557;Capital
2084;43;5;2004;2004m05;39;2;Rio de Janeiro;3304557;Capital
2085;44;5;2004;2004m05;3;1;Rio de Janeiro;3304557;Capital
2086;48;5;2004;2004m05;24;3;Seropédica;3305554;Baixada Fluminense
2087;50;5;2004;2004m05;24;3;Itaguaí;3302007;Baixada Fluminense
2088;51;5;2004;2004m05;24;3;Paracambi;3303609;Baixada Fluminense
2089;52;5;2004;2004m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
2090;53;5;2004;2004m05;20;3;Mesquita;3302858;Baixada Fluminense
2091;54;5;2004;2004m05;20;3;Belford Roxo;3300456;Baixada Fluminense
2092;55;5;2004;2004m05;24;3;Queimados;3304144;Baixada Fluminense
2093;56;5;2004;2004m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
2094;57;5;2004;2004m05;20;3;Nilópolis;3303203;Baixada Fluminense
2095;58;5;2004;2004m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
2096;59;5;2004;2004m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
2097;60;5;2004;2004m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
2098;61;5;2004;2004m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
2099;62;5;2004;2004m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
2100;63;5;2004;2004m05;24;3;Japeri;3302270;Baixada Fluminense
2101;64;5;2004;2004m05;21;3;São João de Meriti;3305109;Baixada Fluminense
2102;65;5;2004;2004m05;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense
2103;66;5;2004;2004m05;34;3;Magé;3302502;Baixada Fluminense
2104;71;5;2004;2004m05;35;4;"Itaboraí;Tanguá";9999983;Interior
2105;72;5;2004;2004m05;7;4;São Gonçalo;3304904;Grande Niterói
2106;73;5;2004;2004m05;7;4;São Gonçalo;3304904;Grande Niterói
2107;74;5;2004;2004m05;7;4;São Gonçalo;3304904;Grande Niterói
2108;75;5;2004;2004m05;7;4;São Gonçalo;3304904;Grande Niterói
2109;76;5;2004;2004m05;12;4;Niterói;3303302;Grande Niterói
2110;77;5;2004;2004m05;12;4;Niterói;3303302;Grande Niterói
2111;78;5;2004;2004m05;12;4;Niterói;3303302;Grande Niterói
2112;79;5;2004;2004m05;12;4;Niterói;3303302;Grande Niterói
2113;81;5;2004;2004m05;12;4;Niterói;3303302;Grande Niterói
2114;82;5;2004;2004m05;12;4;Maricá;3302700;Grande Niterói
2115;88;5;2004;2004m05;10;5;Barra do Pirai;3300308;Interior
2116;89;5;2004;2004m05;37;5;Resende;3304201;Interior
2117;90;5;2004;2004m05;28;5;Barra Mansa;3300407;Interior
2118;91;5;2004;2004m05;10;5;Valença;3306107;Interior
2119;92;5;2004;2004m05;10;5;Rio das Flores;3304508;Interior
2120;93;5;2004;2004m05;28;5;Volta Redonda;3306305;Interior
2121;94;5;2004;2004m05;10;5;Piraí;3304003;Interior
2122;95;5;2004;2004m05;10;5;Vassouras;3306206;Interior
2123;96;5;2004;2004m05;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
2124;97;5;2004;2004m05;10;5;Mendes;3302809;Interior
2125;98;5;2004;2004m05;10;5;Engenheiro Paulo de Frontin;3301801;Interior
2126;99;5;2004;2004m05;37;5;Itatiaia;3302254;Interior
2127;100;5;2004;2004m05;28;5;"Porto Real;Quatis";9999992;Interior
2128;101;5;2004;2004m05;10;5;Pinheiral;3303955;Interior
2129;104;5;2004;2004m05;30;7;São José do Vale do Rio Preto;3305158;Interior
2130;105;5;2004;2004m05;26;7;Petrópolis;3303906;Interior
2131;106;5;2004;2004m05;26;7;Petrópolis;3303906;Interior
2132;107;5;2004;2004m05;38;7;Paraíba do Sul;3303708;Interior
2133;108;5;2004;2004m05;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
2134;109;5;2004;2004m05;38;7;Sapucaia;3305406;Interior
2135;110;5;2004;2004m05;30;7;Teresópolis;3305802;Interior
2136;111;5;2004;2004m05;11;7;Sumidouro;3305703;Interior
2137;112;5;2004;2004m05;11;7;Carmo;3301207;Interior
2138;118;5;2004;2004m05;25;4;Araruama;3300209;Interior
2139;119;5;2004;2004m05;35;4;Rio Bonito;3304300;Interior
2140;120;5;2004;2004m05;35;4;Silva Jardim;3305604;Interior
2141;121;5;2004;2004m05;32;6;Casimiro de Abreu;3301306;Interior
2142;122;5;2004;2004m05;32;6;Conceição de Macabú;3301405;Interior
2143;123;5;2004;2004m05;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior
2144;124;5;2004;2004m05;25;4;Saquarema;3305505;Interior
2145;125;5;2004;2004m05;25;4;São Pedro da Aldeia;3305208;Interior
2146;126;5;2004;2004m05;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior
2147;127;5;2004;2004m05;25;4;Armação dos Búzios;3300233;Interior
2148;128;5;2004;2004m05;32;6;Rio das Ostras;3304524;Interior
2149;129;5;2004;2004m05;25;4;Iguaba Grande;3301876;Interior
2150;134;5;2004;2004m05;8;6;Campos dos Goytacazes;3301009;Interior
2151;135;5;2004;2004m05;36;6;Itaocara;3302106;Interior
2152;136;5;2004;2004m05;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
2153;137;5;2004;2004m05;36;6;Miracema;3303005;Interior
2154;138;5;2004;2004m05;29;6;Laje do Muriaé;3302304;Interior
2155;139;5;2004;2004m05;29;6;Porciúncula;3304102;Interior
2156;140;5;2004;2004m05;29;6;"Natividade;Varre-Sai";9999997;Interior
2157;141;5;2004;2004m05;8;6;São Fidélis;3304805;Interior
2158;142;5;2004;2004m05;36;6;Cambuci;3300902;Interior
2159;143;5;2004;2004m05;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior
2160;144;5;2004;2004m05;29;6;Bom Jesus de Itabapoana;3300605;Interior
2161;145;5;2004;2004m05;8;6;São João da Barra;3305000;Interior
2162;146;5;2004;2004m05;8;6;Campos dos Goytacazes;3301009;Interior
2163;147;5;2004;2004m05;8;6;São Francisco de Itabapoana;3304755;Interior
2164;151;5;2004;2004m05;11;7;Nova Friburgo;3303401;Interior
2165;152;5;2004;2004m05;11;7;Duas Barras;3301603;Interior
2166;153;5;2004;2004m05;11;7;Cantagalo;3301108;Interior
2167;154;5;2004;2004m05;11;7;"Cordeiro;Macuco";9999998;Interior
2168;155;5;2004;2004m05;36;6;São Sebastião do Alto;3305307;Interior
2169;156;5;2004;2004m05;11;7;Santa Maria Madalena;3304607;Interior
2170;157;5;2004;2004m05;11;7;Trajano de Morais;3305901;Interior
2171;158;5;2004;2004m05;11;7;Bom Jardim;3300506;Interior
2172;159;5;2004;2004m05;35;4;Cachoeiras de Macacu;3300803;Interior
2173;165;5;2004;2004m05;33;5;Mangaratiba;3302601;Interior
2174;166;5;2004;2004m05;33;5;Angra dos Reis;3300100;Interior
2175;167;5;2004;2004m05;33;5;Paraty;3303807;Interior
2176;168;5;2004;2004m05;10;5;Rio Claro;3304409;Interior
2177;1;6;2004;2004m06;5;1;Rio de Janeiro;3304557;Capital
2178;4;6;2004;2004m06;5;1;Rio de Janeiro;3304557;Capital
2179;5;6;2004;2004m06;13;1;Rio de Janeiro;3304557;Capital
2180;6;6;2004;2004m06;1;1;Rio de Janeiro;3304557;Capital
2181;7;6;2004;2004m06;1;1;Rio de Janeiro;3304557;Capital
2182;9;6;2004;2004m06;2;1;Rio de Janeiro;3304557;Capital
2183;10;6;2004;2004m06;2;1;Rio de Janeiro;3304557;Capital
2184;12;6;2004;2004m06;19;1;Rio de Janeiro;3304557;Capital
2185;13;6;2004;2004m06;19;1;Rio de Janeiro;3304557;Capital
2186;14;6;2004;2004m06;23;1;Rio de Janeiro;3304557;Capital
2187;15;6;2004;2004m06;23;1;Rio de Janeiro;3304557;Capital
2188;16;6;2004;2004m06;31;2;Rio de Janeiro;3304557;Capital
2189;17;6;2004;2004m06;4;1;Rio de Janeiro;3304557;Capital
2190;18;6;2004;2004m06;6;1;Rio de Janeiro;3304557;Capital
2191;19;6;2004;2004m06;6;1;Rio de Janeiro;3304557;Capital
2192;20;6;2004;2004m06;6;1;Rio de Janeiro;3304557;Capital
2193;21;6;2004;2004m06;22;1;Rio de Janeiro;3304557;Capital
2194;22;6;2004;2004m06;16;1;Rio de Janeiro;3304557;Capital
2195;23;6;2004;2004m06;3;1;Rio de Janeiro;3304557;Capital
2196;24;6;2004;2004m06;3;1;Rio de Janeiro;3304557;Capital
2197;25;6;2004;2004m06;3;1;Rio de Janeiro;3304557;Capital
2198;26;6;2004;2004m06;3;1;Rio de Janeiro;3304557;Capital
2199;27;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2200;28;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2201;29;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2202;30;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2203;31;6;2004;2004m06;14;2;Rio de Janeiro;3304557;Capital
2204;32;6;2004;2004m06;18;2;Rio de Janeiro;3304557;Capital
2205;33;6;2004;2004m06;14;2;Rio de Janeiro;3304557;Capital
2206;34;6;2004;2004m06;14;2;Rio de Janeiro;3304557;Capital
2207;35;6;2004;2004m06;39;2;Rio de Janeiro;3304557;Capital
2208;36;6;2004;2004m06;27;2;Rio de Janeiro;3304557;Capital
2209;37;6;2004;2004m06;17;1;Rio de Janeiro;3304557;Capital
2210;38;6;2004;2004m06;16;1;Rio de Janeiro;3304557;Capital
2211;39;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2212;40;6;2004;2004m06;9;2;Rio de Janeiro;3304557;Capital
2213;41;6;2004;2004m06;18;2;Rio de Janeiro;3304557;Capital
2214;43;6;2004;2004m06;39;2;Rio de Janeiro;3304557;Capital
2215;44;6;2004;2004m06;3;1;Rio de Janeiro;3304557;Capital
2216;48;6;2004;2004m06;24;3;Seropédica;3305554;Baixada Fluminense
2217;50;6;2004;2004m06;24;3;Itaguaí;3302007;Baixada Fluminense
2218;51;6;2004;2004m06;24;3;Paracambi;3303609;Baixada Fluminense
